,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
699,"Chambers, Robert W.",1906,teamred | det100 | stew,nyp.33433074941562,genrescorpus,The tracer of lost person,,0.48130841121495327,0.27477889600487954
698,"Blackwood, Algernon,",1906,teamblack | pbgothic | stew,uc1.b3578940,genrescorpus,The empty house,,0.49116064565718676,0.28656631638738994
697,"Ford, Douglas Morey.",1906,teamblack | locscifi | stew,dul1.ark+=13960=t1qf9cr59,genrescorpus,A time of terror,,0.5504458000938527,0.3268939393939394
700,"Buckingham, Emma May.",1906,teamred | locghost | stew,nyp.33433068179716,genrescorpus,Modern ghost stories,,0.557504873294347,0.3163225555122711
326,"Ford, Ford Madox",1906,fic,30188,gutenberg,The Fifth Queen: And How She Came to Court,,0.6049580167932826,0.31486276540652514
703,"Freeman, R. Austin,",1907,det100 | teamblack,RedThumbMark,genrescorpus,The Red Thumb Mark,,0.3830829523187459,0.23172550969666833
705,"Murfree, Mary Noailles,",1907,teamred | random,mdp.39015063941135,genrescorpus,The windfall;,,0.404147698533131,0.2127215849843587
332,"Forster, E. M. (Edward Morgan)",1907,fic,2604,gutenberg,The Longest Journey,,0.46451033243486073,0.2501598124866823
264,"Baird, Jean K. (Jean Katherine)",1907,fic,26258,gutenberg,Elizabeth Hobart at Exeter Hall,,0.47502903600464574,0.2839313572542902
706,"Hewlett, Maurice,",1907,teamred | random,nyp.33433074870282,genrescorpus,The stooping lady,,0.4896907216494845,0.26116611661166117
702,"Futrelle, Jacques,",1907,teamred | det100 | stew,wu.89004395398,genrescorpus,The thinking machine,,0.49933005806163466,0.300207756232687
269,"Bassett, Sara Ware",1907,fic,23973,gutenberg,Mrs. Christy's Bridge Party,,0.5370650529500757,0.3399734395750332
324,"Ford, Ford Madox",1907,fic,26698,gutenberg,Privy Seal: His Last Venture,,0.6359982134881643,0.3467962344366839
704,"Hope, Laura Lee.",1907,teamred | locdetmyst | juvenile | drop,nyp.33433082332010,genrescorpus,The Bobbsey twins at the ,,0.735820895522388,0.44274809160305345
711,"Moore, Frank Frankfort,",1908,teamred | random,coo.31924013525971,genrescorpus,An amateur adventuress,,0.43728100911002105,0.24913861648555527
709,"Harding, Ellison.",1908,teamblack | locscifi,uc2.ark+=13960=t10p0xs0f,genrescorpus,The woman who vowed,,0.44762258543833583,0.2687723480333731
330,"Forster, E. M. (Edward Morgan)",1908,fic,2641,gutenberg,A Room with a View,,0.4546075085324232,0.2406242134407249
707,"Perrin, Alice,",1908,teamred | random,nyp.33433075766463,genrescorpus,The stronger claim,,0.468586387434555,0.2540964689591507
261,"Bacon, Josephine Daskam",1908,fic,42692,gutenberg,An Idyll of All Fools' Day,,0.4872222222222222,0.27963404932378677
279,"Beach, Rex",1908,fic,4082,gutenberg,The Barrier,,0.49828532235939643,0.27073446327683615
710,"Rinehart, Mary Roberts,",1908,teamred | det100 | locdetmyst,uc2.ark+=13960=t3707xt9q,genrescorpus,The circular staircase,,0.5196078431372549,0.2827794561933535
708,"Bodkin, M. McDonnell",1908,det100 | teamblack | stew,njp.32101066455278,genrescorpus,The quests of Paul Beck,,0.5257809559653744,0.2871088861076345
341,"Grey, Zane",1908,fic,9932,gutenberg,The Last Trail,,0.5345220030349014,0.2940875351932429
334,"Gale, Zona",1908,fic,26644,gutenberg,Friendship Village,,0.5930131004366812,0.32781767093349984
325,"Ford, Ford Madox",1908,fic,27432,gutenberg,The Fifth Queen Crowned,,0.6563958916900093,0.3442203009926353
714,"Hawthorne, Julian,",1909,det100 | teamblack | stew,uc2.ark+=13960=t0pr7n71q,genrescorpus,The lock and key library:,,0.4110794103661436,0.22594542843465773
715,"Serviss, Garrett Putman,",1909,teamblack | anatscifi | locscifi,nyp.33433075746895,genrescorpus,A Columbus of space,,0.43453188602442333,0.2500667200427008
294,"Cabell, James Branch",1909,fic,9608,gutenberg,The Cords of Vanity: A Comedy of Shirking,,0.4354654483152484,0.20635785649409627
283,"Beach, Rex",1909,fic,6017,gutenberg,The Silver Horde,,0.4417936188559931,0.23957557706626956
716,"Post, Melville Davisson,",1909,det100 | teamblack,mdp.39015011950758,genrescorpus,"Randolph Mason, corrector",,0.4462580843855867,0.26255088195386705
354,"Ingram, Eleanor M. (Eleanor Marie)",1909,fic,35740,gutenberg,The Game and the Candle,,0.4520651762031072,0.24978926664793483
717,"Ayscough, John,",1909,teamblack | random,uc2.ark+=13960=t7hq41f5s,genrescorpus,A Roman tragedy and other,,0.46674801708358754,0.24049054250675536
713,"Orczy, Emmuska Orczy,",1909,teamred | det100 | stew,uc2.ark+=13960=t4qj79t1j,genrescorpus,The man in the corner,,0.4724822163983527,0.26394052044609667
719,"Newbolt, Henry John,",1909,teamblack | random,uc2.ark+=13960=t40r9p16h,genrescorpus,The new June,,0.48069073783359495,0.27009646302250806
380,"Rinehart, Mary Roberts",1909,fic,1869,gutenberg,The Man in Lower Ten,,0.5120696478037198,0.27582477014602486
289,"Cabell, James Branch",1909,fic,22463,gutenberg,Chivalry,,0.5289017341040463,0.26578527467517665
718,"Rinehart, Mary Roberts,",1909,det100 | teamblack,uc2.ark+=13960=t83j39v3z,genrescorpus,The man in lower ten,,0.5636515912897823,0.29911455451023794
712,"Egan, Maurice Francis,",1909,teamblack | random,uc2.ark+=13960=t9s17v81t,genrescorpus,The wiles of Sexton Magin,,0.5657517410897174,0.30110414801551777
262,"Bacon, Josephine Daskam",1909,fic,22310,gutenberg,In the Border Country,,0.7187028657616893,0.43552168815943726
721,"Wharton, Edith,",1910,teamred | pbgothic,inu.30000011752437,genrescorpus,Tales of men and ghosts,,0.40145170295924065,0.21153133110863923
723,"Eggleston, George Cary,",1910,teamblack | random,nyp.33433074848668,genrescorpus,Westover of Wanalah;,,0.4371811224489796,0.2569913211186114
331,"Forster, E. M. (Edward Morgan)",1910,fic,2891,gutenberg,Howards End,,0.43871513102282333,0.236752649470106
724,"Orczy, Emmuska Orczy,",1910,det100 | teamblack,njp.32101068574530,genrescorpus,Lady Molly of Scotland Ya,,0.45092656142759097,0.2583756345177665
725,"Leroux, Gaston,",1910,teamred | det100,uva.x001752097,genrescorpus,The mystery of the yellow,,0.45221911235505796,0.2728158493017213
720,"Palmer, Frederick,",1910,teamblack | random,nyp.33433076060080,genrescorpus,The big fellow,,0.4706051873198847,0.2660642570281124
265,"Baird, Jean K. (Jean Katherine)",1910,fic,26973,gutenberg,Hester's Counterpart: A Story of Boarding School Life,,0.5090311986863711,0.299344262295082
353,"Ingram, Eleanor M. (Eleanor Marie)",1910,fic,29166,gutenberg,The Flying Mercury,,0.5108820160366552,0.30892857142857144
234,"Abbott, Eleanor Hallowell",1910,fic,18665,gutenberg,Molly Make-Believe,,0.5219874357509994,0.3055555555555556
275,"Beach, Rex",1910,fic,6488,gutenberg,Going Some,,0.529226618705036,0.28689275893675525
722,"Mason, A. E. W.",1910,teamred | det100,mdp.39015006963881,genrescorpus,At the Villa Rose,,0.5402247191011236,0.29473339875695126
726,"Roe, Clifford Griffith,",1910,teamred | random,nyp.33433075968796,genrescorpus,Panders and their white s,,0.5778481012658228,0.33755274261603374
729,"Reeve, Arthur B.",1911,det100 | teamblack,uc2.ark+=13960=t5j961w9x,genrescorpus,The poisoned pen,,0.41135371179039304,0.23042071197411004
281,"Beach, Rex",1911,fic,5405,gutenberg,The Ne'er-Do-Well,,0.4218500797448166,0.22828211049920058
728,"Wells, Carolyn,",1911,teamred | det100 | stew,nyp.33433076073786,genrescorpus,The gold bag,,0.4377474703035636,0.25016880486158
243,"Adams, Samuel Hopkins",1911,fic,6864,gutenberg,Average Jones,,0.4609224855861627,0.24015577672003463
732,"Chesterton, G. K.",1911,teamred | det100 | locdetmyst,uc1.32106001930137,genrescorpus,The innocence of Father B,,0.4983585029546947,0.25766600485329805
345,"Hill, Grace Livingston",1911,fic,37698,gutenberg,Dawn of the Morning,,0.5131153431548688,0.28596535274918405
727,"Johnston, Mary,",1911,teamblack | random,uc1.$b807274,genrescorpus,The long roll,,0.5306915306915307,0.252123786407767
373,"Porter, Eleanor H. (Eleanor Hodgman)",1911,fic,3266,gutenberg,Miss Billy,,0.5417283950617284,0.28774928774928776
310,"Ferber, Edna",1911,fic,1602,gutenberg,Dawn O'Hara: The Girl Who Laughed,,0.5494812450119713,0.2818039624608968
735,"Appleton, Victor.",1911,teamblack | locdetmyst | juvenile | drop,mdp.39076002194574,genrescorpus,Tom Swift and his sky rac,,0.56125,0.3415258576548899
730,"Pearson, Edmund Lester,",1911,teamblack | random,uc2.ark+=13960=t3pv6dr2h,genrescorpus,The librarian at play,,0.5833333333333334,0.31844589687726943
733,"Cowan, James,",1911,teamred | random,uc2.ark+=13960=t5v69m62h,genrescorpus,The adventures of Kimble ,,0.6061678463094035,0.3344346549192364
364,"Mansfield, Katherine",1911,fic,1472,gutenberg,In a German Pension,,0.6076794657762938,0.340788938592924
734,"Crawford, F. Marion",1911,teamred | pbgothic | stew,uc1.b3578339,genrescorpus,Wandering ghosts,,0.6377840909090909,0.3604289173296437
731,"Lummis, Charles Fletcher,",1911,teamred | random,uc2.ark+=13960=t3xs5jt7k,genrescorpus,The gold fish of Gran Chi,,0.7729688686408505,0.4040041067761807
320,"Fisher, Dorothy Canfield",1912,fic,23768,gutenberg,The Squirrel-Cage,,0.4076206140350877,0.21893814997263272
253,"Austin, Mary Hunter",1912,fic,38592,gutenberg,A Woman of Genius,,0.4125459169256852,0.2239514139305371
282,"Beach, Rex",1912,fic,6379,gutenberg,The Net,,0.4341880341880342,0.23152614316033185
736,"Burroughs, Edgar Rice,",1912,teamred | anatscifi,uc2.ark+=13960=t2794143s,genrescorpus,A princess of Mars,,0.44305988231221877,0.2710779082177161
737,"Pidgin, Charles Felton,",1912,det100 | teamblack,uc2.ark+=13960=t6zw19x28,genrescorpus,The chronicles of Quincy ,,0.4476638898949656,0.262317643820534
738,"Baum, L. Frank",1912,teamred | locdetective | stew,mdp.39015074379739,genrescorpus,Aunt Jane's nieces on vac,,0.45298804780876495,0.27887323943661974
248,"Adams, Samuel Hopkins",1912,fic,36335,gutenberg,The Secret of Lonesome Cove,,0.46351014595941614,0.26012845849802374
740,"Doyle, Arthur Conan,",1912,teamred | anatscifi | stew,coo.31924051019580,genrescorpus,The lost world,,0.46890636168691924,0.2739004477218857
352,"Ingram, Eleanor M. (Eleanor Marie)",1912,fic,27337,gutenberg,From the Car Behind,,0.4715622750179986,0.25018523092121514
297,"Cobb, Irvin S. (Irvin Shrewsbury)",1912,fic,44223,gutenberg,Back Home: Being the Narrative of Judge Priest and His People,,0.48815461346633415,0.25902912621359225
742,"Gowans, Adam L.",1912,teamblack | locghost,ien.35556027278860,genrescorpus,Famous ghost-stories by E,,0.5012862918044837,0.2882205513784461
340,"Grey, Zane",1912,fic,1300,gutenberg,Riders of the Purple Sage,,0.5125610607117934,0.2761926500798904
308,"Ferber, Edna",1912,fic,352,gutenberg,Buttered Side Down: Stories,,0.6060185185185185,0.3229229836264403
381,"Rinehart, Mary Roberts",1912,fic,330,gutenberg,Where There's a Will,,0.6211586901763224,0.33512931034482757
739,"Rose, William Ganson,",1912,teamblack | random,uc2.ark+=13960=t0xp6w75n,genrescorpus,Putting Marshville on the,,0.6629213483146067,0.4221153846153846
388,"Cather, Willa",1912,fic,alexanders_bridge_processed,lavin,Alexander's Bridge,http://viaf.org/viaf/2480701,0.7189265536723164,0.3768335862417805
741,"London, Jack,",1912,teamblack | anatscifi | stew,mdp.39015001553547,genrescorpus,The scarlet plague,,0.7298985167837627,0.415527950310559
280,"Beach, Rex",1913,fic,5233,gutenberg,The Iron Trail,,0.431442731277533,0.24027673896783844
750,"Green, Anna Katharine,",1913,det100 | teamblack,uc2.ark+=13960=t3222sk2s,genrescorpus,"Room number 3, and other ",,0.44034978138663333,0.24526270456503016
747,"Beresford, J. D.",1913,teamred | anatscifi,mdp.39015031332862,genrescorpus,Goslings,,0.46301824212271975,0.26702862783810466
743,"Ford, Ford Madox,",1913,teamblack | random,uc1.b4095602,genrescorpus,Mr. Fleight,,0.46589446589446587,0.26225549384206714
754,"Leblanc, Maurice,",1913,teamred | det100,uva.x000429691,genrescorpus,The confessions of Ars___Î_ne,,0.46752767527675276,0.28841201716738196
748,"Sinclair, May.",1913,teamred | random,mdp.39015048759016,genrescorpus,The combined maze,,0.4737391304347826,0.25125958378970425
753,"Reeve, Arthur B.",1913,teamred | det100,uc2.ark+=13960=t8z89353s,genrescorpus,"Constance Dunlap, woman d",,0.4805900621118012,0.27017350592123385
255,"Austin, Mary Hunter",1913,fic,20359,gutenberg,The Lovely Lady,,0.5152819629789066,0.2821875
290,"Cabell, James Branch",1913,fic,9663,gutenberg,Domnei: A Comedy of Woman-Worship,,0.540785498489426,0.28481581311769993
749,"Aldridge, Janet.",1913,teamred | locghost,mdp.39076002657265,genrescorpus,The Meadow-Brook girls un,,0.5442501324854266,0.3238095238095238
751,"Knight, Arthur Lee.",1913,teamred | random,inu.30000118528748,genrescorpus,Told in the Indian twilig,,0.5528169014084507,0.33935361216730037
744,"Abbott, Eleanor Hallowell",1913,teamblack | random,uc1.b3123600,genrescorpus,The white linen nurse,,0.5797101449275363,0.2804335742078933
755,"Daviess, Maria Thompson.",1913,teamblack | random,uc2.ark+=13960=t5x63bm4w,genrescorpus,The tinder-box,,0.5826010544815465,0.3206487835308796
745,"Carson, James.",1913,teamblack | locdetmyst | stew,mdp.39015085433426,genrescorpus,The saddle boys of the Ro,,0.5881336405529954,0.36127040141155714
329,"Ford, Ford Madox",1913,fic,42801,gutenberg,The Young Lovell: A Romance,,0.6132325141776938,0.3367183324425441
752,"Emerson, Alice B.",1913,teamblack | locdetmyst | juvenile | drop,mdp.39015083943665,genrescorpus,Ruth Fielding at Briarwoo,,0.6292067307692307,0.3689578713968958
374,"Porter, Eleanor H. (Eleanor Hodgman)",1913,fic,1450,gutenberg,Pollyanna,,0.6383981154299175,0.32744850777637663
389,"Cather, Willa",1913,fic,o_pioneers_processed,lavin,O Pioneers!,http://viaf.org/viaf/2480701,0.6735644076564925,0.37531760435571687
746,"Rinehart, Mary Roberts,",1913,det100 | teamblack,nyp.33433076053762,genrescorpus,The case of Jennie Brice,,0.7011577424023154,0.4024986420423683
247,"Adams, Samuel Hopkins",1914,fic,16447,gutenberg,The Clarion,,0.3916083916083916,0.2030531845042679
278,"Beach, Rex",1914,fic,5143,gutenberg,The Auction Block,,0.41632763764578246,0.2211453744493392
758,"Reeve, Arthur B.",1914,teamred | det100,nyp.33433076047871,genrescorpus,The dream doctor,,0.42260816575258986,0.243491921005386
756,"Cullum, Ridgwell,",1914,teamred | random,uva.x000315604,genrescorpus,The way of the strong;,,0.4233440170940171,0.23728513202197413
762,"Vance, Louis Joseph,",1914,det100 | teamblack,uc2.ark+=13960=t1zc7v45r,genrescorpus,The lone wolf,,0.42543995060203765,0.22399232245681383
760,"Bramah, Ernest,",1914,det100 | teamblack,mdp.39015000613680,genrescorpus,Max Carrados,,0.43056015909844214,0.24232404345772318
384,"Tarkington, Booth",1914,fic,402,gutenberg,Penrod,,0.43520623579084117,0.23563091829993393
370,"Norris, Frank",1914,fic,14712,gutenberg,Vandover and the Brute,,0.4535068232307204,0.25064488392089423
759,"Locke, William John,",1914,teamblack | random,nyp.33433074879481,genrescorpus,The fortunate youth,,0.46489773355444997,0.23884892086330936
387,"Tarkington, Booth",1914,fic,1098,gutenberg,The Turmoil: A Novel,,0.48517614230903383,0.2598613435333493
761,"Seymour, St. John D.",1914,teamred | locghost,inu.39000005852087,genrescorpus,True Irish ghost stories,,0.532555879494655,0.3398294762484775
377,"Rinehart, Mary Roberts",1914,fic,2358,gutenberg,The After House,,0.5354066985645933,0.29943701618578467
359,"Lewis, Sinclair",1914,fic,4961,gutenberg,Our Mr. Wrenn: The Romantic Adventures of a Gentle Man,,0.5502008032128514,0.27574906367041196
349,"Hurst, Fannie",1914,fic,33118,gutenberg,Just Around the Corner: Romance en casserole,,0.6092418124719605,0.3111944295661489
757,"Bell, J. J.",1914,teamblack | random,uc2.ark+=13960=t1bk18j97,genrescorpus,The misadventures of Jose,,0.6585365853658537,0.40451745379876797
318,"Fisher, Dorothy Canfield",1915,fic,11221,gutenberg,The Bent Twig,,0.4074963959634791,0.20639243227748316
304,"Cobb, Irvin S. (Irvin Shrewsbury)",1915,fic,41297,gutenberg,Local Color,,0.4197378184516448,0.21971441731920774
276,"Beach, Rex",1915,fic,5099,gutenberg,Heart of the Sunset,,0.4330686330119115,0.2360951285001918
296,"Cabell, James Branch",1915,fic,10041,gutenberg,The Rivet in Grandfather's Neck: A Comedy of Limitations,,0.4353087185851691,0.2214957090314671
244,"Adams, Samuel Hopkins",1915,fic,22196,gutenberg,Little Miss Grouch: A Narrative Based on the Log of Alexander Forsyth Smith's Maiden Transatlantic Voyage,,0.4440706476030278,0.25797629899726526
764,"Bianchi, Martha Dickinson",1915,teamred | random,nyp.33433074841895,genrescorpus,The Kiss of Apollo,,0.44676470588235295,0.22548630408892417
327,"Ford, Ford Madox",1915,fic,2775,gutenberg,The Good Soldier,,0.47341160220994477,0.26900891452543263
315,"Fisher, Dorothy Canfield",1915,fic,13091,gutenberg,Hillsboro People,,0.4834278889220663,0.25475728155339805
390,"Cather, Willa",1915,fic,song_lark_processed,lavin,The Song of the Lark,http://viaf.org/viaf/2480701,0.48432155074116306,0.24986067248746052
766,"Fowler, Ellen Thorneycrof",1915,teamred | random,nyp.33433075741243,genrescorpus,Ten degrees backward,,0.4857615894039735,0.27333169170155136
311,"Ferber, Edna",1915,fic,453,gutenberg,Emma McChesney and Co.,,0.487957181088314,0.2779171894604768
765,"Cresswell, Clarice M.",1915,teamred | random,nyp.33433074949615,genrescorpus,The making and breaking o,,0.4937185929648241,0.2540845070422535
763,"Ostrander, Isabel,",1915,teamred | det100 | stew,nyp.33433075749287,genrescorpus,At one-thirty,,0.5083943176926389,0.2809595202398801
342,"Grey, Zane",1915,fic,5067,gutenberg,The Rainbow Trail,,0.5107681263460158,0.287328094302554
768,"Rockwood, Roy.",1915,teamblack | locdetmyst | juvenile | drop,umn.319510024638086,genrescorpus,"Dave Dashaway, air champi",,0.5179856115107914,0.31517960602549244
767,"Seaman, Augusta Huiell,",1915,teamblack | locdetmyst | juvenile | drop,mdp.39076002286230,genrescorpus,The boarded-up house,,0.5846249225046497,0.3331758034026465
293,"Cabell, James Branch",1916,fic,288,gutenberg,The Certain Hour (Dizain des Po?tes),,0.4321796071094481,0.22164841974798596
277,"Beach, Rex",1916,fic,5086,gutenberg,Rainbow's End,,0.4327360256753143,0.23668014770529278
769,"Wells, Carolyn,",1916,teamred | det100,nyp.33433076076144,genrescorpus,The bride of a moment,,0.48056698673982623,0.27945205479452057
343,"Hill, Grace Livingston",1916,fic,21219,gutenberg,A Voice in the Wilderness,,0.48284960422163586,0.2661936369878691
251,"Anderson, Sherwood",1916,fic,7443,gutenberg,Windy McPherson's Son,,0.49902534113060426,0.2715416860735911
770,"Winterburn, Florence Hull",1916,teamred | random,uc2.ark+=13960=t53f4nk4h,genrescorpus,Liberty hall,,0.5051039697542533,0.2911919977771603
356,"Joyce, James",1916,fic,4217,gutenberg,A Portrait of the Artist as a Young Man,,0.53312,0.2752349816101349
772,"Biggers, Earl Derr,",1916,det100 | teamblack | stew,uc1.b3728033,genrescorpus,The agony column,,0.6105960264900663,0.36587982832618027
771,"Sherwood, Margaret Polloc",1916,teamblack | random,nyp.33433076081649,genrescorpus,The worn doorstep,,0.6381720430107527,0.35398230088495575
372,"Porter, Eleanor H. (Eleanor Hodgman)",1916,fic,440,gutenberg,Just David,,0.6416938110749185,0.33232284956422886
321,"Fisher, Dorothy Canfield",1916,fic,5347,gutenberg,Understood Betsy,,0.653448275862069,0.3571143882024711
361,"Lewis, Sinclair",1917,fic,25474,gutenberg,The Job: An American Novel,,0.4458249060965039,0.22637238256932654
245,"Adams, Samuel Hopkins",1917,fic,44328,gutenberg,Our Square and the People in It,,0.45120772946859905,0.247557003257329
773,"Doyle, Arthur Conan,",1917,teamred | locdetmyst,nyp.33433074968045,genrescorpus,His last bow,,0.468782699686083,0.2685531233315537
312,"Ferber, Edna",1917,fic,350,gutenberg,Fanny Herself,,0.4848672019765287,0.24737456242707118
775,"London, Jack,",1917,teamred | random,uva.x001705067,genrescorpus,"Michael, brother of Jerry",,0.5066797002280873,0.2634766807995155
774,"Kerr, Doris Boake,",1917,teamred | random,uc2.ark+=13960=t3125st2r,genrescorpus,Painted clay,,0.5148106486689163,0.27930497925311204
249,"Anderson, Sherwood",1917,fic,7045,gutenberg,Marching Men,,0.5225518082080455,0.29866501086619063
360,"Lewis, Sinclair",1917,fic,25430,gutenberg,The Innocents: A Story for Lovers,,0.5353753235547886,0.28205882352941175
776,"Seaman, Augusta Huiell,",1917,teamblack | locdetmyst | juvenile | drop,mdp.39076002607435,genrescorpus,The girl next door,,0.5511571254567601,0.3219932918064207
285,"Beach, Rex",1918,fic,5062,gutenberg,The Winds of Chance,,0.4372559955382041,0.2402029391182645
386,"Tarkington, Booth",1918,fic,8867,gutenberg,The Magnificent Ambersons,,0.44461397619774184,0.23254835996635828
779,"French, Joseph Lewis,",1918,teamblack | locghost | stew,nyp.33433068179559,genrescorpus,"Great ghost stories, sele",,0.4586178639715925,0.25692695214105793
316,"Fisher, Dorothy Canfield",1918,fic,35616,gutenberg,Home Fires in France,,0.4596723377441714,0.2502739425816349
309,"Ferber, Edna",1918,fic,11395,gutenberg,Cheerful?By Request,,0.5171026156941649,0.2562299035369775
378,"Rinehart, Mary Roberts",1918,fic,1590,gutenberg,The Amazing Interlude,,0.5173514160351017,0.2813953488372093
782,"Butler, Ellis Parker,",1918,det100 | teamblack,nyp.33433074807342,genrescorpus,Philo Gubb,,0.560698335363378,0.3161619020662327
260,"Ayres, Ruby M. (Ruby Mildred)",1918,fic,17446,gutenberg,The Second Honeymoon,,0.564935064935065,0.30778075891146034
777,"Post, Melville Davisson,",1918,det100 | teamblack | stew,mdp.39015010776881,genrescorpus,"Uncle Abner, master of my",,0.5858386075949367,0.3263216163852754
778,"Emerson, Alice B.",1918,teamblack | locdetmyst | juvenile | drop,nyp.33433082530043,genrescorpus,Ruth Fielding in the Red ,,0.5980498374864572,0.3504933504933505
391,"Cather, Willa",1918,fic,antonia_processed,lavin,My Antonia,http://viaf.org/viaf/2480701,0.6025744167337088,0.3159451465447701
347,"Hurst, Fannie",1918,fic,10025,gutenberg,Gaslight Sonatas,,0.632173095014111,0.319966814159292
238,"Abbott, Jane",1918,fic,6860,gutenberg,Keineth,,0.6403225806451613,0.356935817805383
256,"Austin, Mary Hunter",1918,fic,9913,gutenberg,The Trail Book,,0.6727183513248283,0.37115246957766646
781,"Webster, F. A. M.",1918,teamred | random,uc2.ark+=13960=t7pn9035n,genrescorpus,The hound of Cullan,,0.6730674544559331,0.39110802361931224
783,"Hunt, Edward Eyre,",1918,teamred | random,nyp.33433082485636,genrescorpus,Tales from a famished lan,,0.7661725067385444,0.39069767441860465
780,"Hewlett, Maurice,",1918,teamred | random,uc2.ark+=13960=t2h70dm6b,genrescorpus,Gudrid the Fair,,0.8162393162393162,0.45813586097946285
292,"Cabell, James Branch",1919,fic,8771,gutenberg,Jurgen: A Comedy of Justice,,0.44884488448844884,0.23125618199802175
784,"Ostrander, Isabel,",1919,teamred | det100,nyp.33433076054620,genrescorpus,The twenty-six clues,,0.46403133903133903,0.25173652694610776
788,"Cabell, James Branch,",1919,teamred | pbgothic,mdp.39015013429249,genrescorpus,Jurgen,,0.46756082345601996,0.2440671031096563
787,"Atherton, Gertrude Frankl",1919,teamred | random,nyp.33433082251855,genrescorpus,Transplanted;,,0.47325933400605447,0.263094083414161
357,"Lewis, Sinclair",1919,fic,26732,gutenberg,Free Air,,0.49744245524296676,0.2611373434613016
259,"Ayres, Ruby M. (Ruby Mildred)",1919,fic,30286,gutenberg,The Phantom Lover,,0.5496422182468694,0.2819262419993904
252,"Anderson, Sherwood",1919,fic,416,gutenberg,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life",,0.5610952186350634,0.31311576354679804
785,"James, M. R.",1919,teamred | pbgothic,uc2.ark+=13960=t1pg1k81k,genrescorpus,A thin ghost and others,,0.5731912507010656,0.3489010989010989
371,"Porter, Eleanor H. (Eleanor Hodgman)",1919,fic,6991,gutenberg,Across the Years,,0.585956416464891,0.32587749483826567
786,"Pease, Howard,",1919,teamblack | locghost | stew,uc2.ark+=13960=t7np1xq4d,genrescorpus,Border ghost stories,,0.5952069716775599,0.32921574260270037
348,"Hurst, Fannie",1919,fic,9864,gutenberg,Humoresque: A Laugh on Life with a Tear Behind It,,0.6076271186440678,0.2906948785765809
803,"James, Henry,",1920,chirandom | teamblack,4449,genrescorpus,Master Eustace,,0.4209021601016518,0.23841676367869616
800,"Shanks, Edward,",1920,teamblack | anatscifi | stew,nyp.33433075746812,genrescorpus,The people of the ruins,,0.4310189359783589,0.23037402383888203
298,"Cobb, Irvin S. (Irvin Shrewsbury)",1920,fic,22530,gutenberg,From Place to Place,,0.43215301111398297,0.24373067674338716
375,"Rinehart, Mary Roberts",1920,fic,1970,gutenberg,A Poor Wise Man,,0.43866822429906543,0.2380566801619433
358,"Lewis, Sinclair",1920,fic,543,gutenberg,Main Street,,0.4442339569026758,0.21065171688857742
272,"Bassett, Sara Ware",1920,fic,27471,gutenberg,The Wall Between,,0.4493738819320215,0.2637037037037037
792,"Lindsay, David,",1920,teamred | chifantasy | anatscifi | stew,LindsayVoyageToArcturus1920,genrescorpus,Voyage To Arcturus,,0.4503311258278146,0.25046253469010177
791,"Benson, E. F.",1920,teamred | random,nyp.33433074926712,genrescorpus,"""Queen Lucia""",,0.46161417322834647,0.2618105655108215
796,"London, Jack,",1920,chifantasy | teamblack,4459,genrescorpus,Hearts of three,,0.4673396674584323,0.2562170308967596
797,"Lindsay, Vachel,",1920,chiutopia | teamblack,4458,genrescorpus,The golden book of Spring,,0.4801663467690339,0.2850397614314115
801,"Christie, Agatha,",1920,det100 | teamblack | cozy,nyp.33433074970710,genrescorpus,The mysterious affair at ,,0.4885132206328565,0.26423544465770954
323,"Fitzgerald, F. Scott (Francis Scott)",1920,fic,805,gutenberg,This Side of Paradise,,0.4907323002127013,0.25585215605749484
795,"French, Joseph Lewis,",1920,teamred | locghost | stew,nyp.33433082514302,genrescorpus,The best psychic stories,,0.5008701705534284,0.27724000992802184
799,"Stevenson, Burton Egbert,",1920,det100 | teamblack,mdp.39015063960556,genrescorpus,The gloved hand;,,0.5102651839178786,0.2868956743002545
794,"Martin, Helen Reimensnyder,",1920,chirandom | teamred,4463,genrescorpus,The schoolmaster of Hessville,,0.5117471166168304,0.2993688007213706
798,"Stringer, Arthur,",1920,chirandom | teamred,4497,genrescorpus,The prairie omnibus,,0.5120264582080577,0.2607050730868444
314,"Ferber, Edna",1920,fic,14714,gutenberg,Half Portions,,0.5141818181818182,0.2662844036697248
344,"Hill, Grace Livingston",1920,fic,30006,gutenberg,Cloudy Jewel,,0.5239838886854632,0.2889339073183084
335,"Gale, Zona",1920,fic,10429,gutenberg,Miss Lulu Bett,,0.5248447204968945,0.290991330569167
346,"Hill, Grace Livingston",1920,fic,30759,gutenberg,Exit Betty,,0.5255309534568459,0.309452736318408
237,"Abbott, Jane",1920,fic,29865,gutenberg,Highacres,,0.5289087947882736,0.2846944603083952
250,"Anderson, Sherwood",1920,fic,7414,gutenberg,Poor White: A Novel,,0.5301424917793204,0.2946502057613169
299,"Cobb, Irvin S. (Irvin Shrewsbury)",1920,fic,22530,gutenberg,From Place to Place,,0.5598159509202454,0.31759656652360513
236,"Abbott, Jane",1920,fic,32053,gutenberg,Happy House,,0.5687022900763359,0.30151057401812686
